,Country Name,Country Code,Year,Balance,Inflation,GDP,Exports,Trade
5012,Barbados,BRB,1971,-35141444.15,,,40552300.0,
5013,Malawi,MWI,1991,-227694914.5,10.69237006,8.730231829,469000000.0,53.18700296
5014,Russian Federation,RUS,1998,71060000.0,18.53868702,-5.299999999,74884000000.0,49.04870684
5019,Norway,NOR,2002,24269038603.0,-1.694822584,1.437708805,59662000000.0,48.3757034
5020,Saudi Arabia,SAU,2007,93379486657.0,8.435381004,1.847130252,233000000000.0,77.78137761
5021,"Congo, Rep.",COG,1980,-166655973.6,20.14400854,17.63660548,911000000.0,87.40782939
5022,Poland,POL,2003,-5473000000.0,0.76653226,3.5624715489999996,53761883137.0,56.102819999999994
5023,Niger,NER,1974,-27801704.33,7.6472589860000015,8.77523805,52740300.0,14.56674729
5024,Panama,PAN,1977,-155400000.2,4.656795343,1.09402589,251034000.0,40.61788246
5025,Swaziland,SWZ,2002,33206128.06,8.914928257,4.380099088,1029000000.0,138.5254182
5026,Haiti,HTI,1996,-137720000.0,,,90000000.0,25.967169199999997
5027,Portugal,PRT,1988,-1065786165.0,11.16539175,7.489108032000001,10989000000.0,51.20420166
5028,Portugal,PRT,1977,-956582941.1,26.40004539,5.602597252000001,1970240000.0,31.311930600000004
5029,Liberia,LBR,1982,74377.56856,4.602612511,-2.432937247,475000000.0,102.43847559999999
5031,China,CHN,1995,1618390000.0,13.670539100000001,10.94922737,149000000000.0,38.23630844
5032,Japan,JPN,2007,212000000000.0,-0.729576473,1.654282905,714000000000.0,29.60115333
5033,France,FRA,1980,-4208340489.0,11.69057934,1.5881889880000002,116000000000.0,35.66268321
5034,Botswana,BWA,1993,426936846.8,13.06470039,1.916107142,1780000000.0,85.35880709999998
5035,Liberia,LBR,1987,-3124519.915,16.84705693,-1.001600753,382000000.0,70.92927632
5036,Iceland,ISL,1987,-188300000.0,19.94648881,8.545939746,1375000000.0,53.2757485
5037,Djibouti,DJI,2005,20132679.87,3.1213279089999997,3.169601169,39500000.0,44.70813608
5039,Honduras,HND,2015,-1291425227.0,6.446606852,3.6406988719999998,8188300000.0,92.52080431
5041,"Bahamas, The",BHS,1991,-179800000.0,2.5565394759999998,-4.181784638,1517000000.0,106.80903590000001
5042,Mongolia,MNG,1991,-94450000.0,93.31995108,-8.693544731,348000000.0,29.80220842
5043,Switzerland,CHE,1986,4654467967.0,3.034593932,1.858632782,37455000000.0,50.81874298
5044,Croatia,HRV,1998,-1369291315.0,8.255724134,1.8618809090000001,4517190000.0,50.30157817
5045,Algeria,DZA,1981,89902046.18,14.35399949,2.999996087,14396000000.0,57.9476193
5046,Denmark,DNK,2011,22681953274.0,0.638645461,1.336774667,112000000000.0,60.32711946
5047,"Korea, Rep.",KOR,1995,-9751500000.0,6.940949517999999,9.570604132,125000000000.0,46.7834079
5048,Netherlands,NLD,1973,3223947552.0,8.481001199999998,5.444223134,27351900000.0,79.09254274
5049,Angola,AGO,2007,10581250705.0,12.61647718,22.593054300000002,44396200000.0,96.04340124
5050,Mali,MLI,2009,-654868652.6,5.175462393,4.6790657,1773665000.0,41.8420282
5051,Panama,PAN,1985,75100000.0,0.80956522,4.9422336510000004,334000000.0,26.38531664
5054,Malta,MLT,1984,8242339.247,-0.17664755699999998,0.942370935,394000000.0,100.8323828
5055,Burundi,BDI,1995,10446132.75,16.10271174,-7.920000001,105000000.0,33.88548367
5056,Brazil,BRA,2008,-28192023673.0,8.778395153,5.09434227,198000000000.0,22.42681339
5057,Ethiopia,ETH,2000,13457193.37,9.464718942000001,6.073217492,486000000.0,21.18827857
5058,Morocco,MAR,1991,-413252091.8,5.396316178999999,7.216088161,4284000000.0,34.55742871
5060,Guatemala,GTM,2009,272838592.5,3.543627673,0.52567459,7213700000.0,49.67669077
5062,Botswana,BWA,1979,-60613001.2,21.85636174,12.14858892,450545000.0,120.58438490000002
5063,Jamaica,JAM,2008,-2793264220.0,13.54680953,-0.811736703,2438810000.0,79.71729318
5066,Ghana,GHA,1979,123499524.0,37.94947817,-2.5149414180000003,995236000.0,45.95938419
5067,Turkey,TUR,1980,-3408000000.0,93.00322479,-2.447350426,2910000000.0,15.72919283
5068,Belize,BLZ,2012,-33113119.85,1.946353974,3.824748783,627250000.0,94.58288420000001
5069,Kiribati,KIR,2013,35954411.55,0.904635629,5.782166321,6675000.0,55.45231265
5070,Portugal,PRT,1984,-623192195.6,24.67572454,-1.8799795769999998,5200000000.0,52.18383916
5071,Denmark,DNK,2010,21051011384.0,3.2240644360000004,1.870992639,96440242629.0,55.74377679
5072,Italy,ITA,1976,-2857931546.0,17.45427659,7.125385155,37264900000.0,36.24026181
5074,Finland,FIN,1982,-923075101.5,9.06772222,3.087354214,13088000000.0,50.13805958
5076,Guatemala,GTM,1984,-377400000.0,4.123700382,0.49669774899999997,1129000000.0,25.42766605
5077,Myanmar,MMR,2009,986009643.9,4.878599246,10.5500091,6661540000.0,29.8301249
5078,Mali,MLI,2006,-218554525.9,4.646873359,4.66218688,1550000000.0,48.83856205
5079,Honduras,HND,1980,-316800000.0,13.21167193,0.668480796,830000000.0,71.66796431
5080,Guatemala,GTM,2000,-1049600000.0,6.83011464,3.608868745,2696000000.0,38.81501639
5083,Paraguay,PRY,2009,603744455.1,2.043143679,-3.9656958860000002,5079610400.0,75.45214211
5086,"Venezuela, RB",VEN,1994,2541000000.0,62.89068572,-2.349507928,16089000000.0,44.71171432
5087,Tanzania,TZA,1999,-777101669.0,10.90938543,4.840382325,543000000.0,21.64397874
5088,Vietnam,VNM,2005,-560189000.0,18.81051957,7.547247727,32442000000.0,120.07477150000001
5089,Lesotho,LSO,1976,-34154999.97,4.542947273999999,11.04912916,16841700.0,155.01006040000001
5091,Kazakhstan,KAZ,2015,-5134443802.0,1.8235498769999998,1.2,45955800000.0,41.50124772
5092,Jordan,JOR,1992,-835222713.0,2.86417758,18.66483555,1215000000.0,84.15972619
5093,Singapore,SGP,1979,-735781595.8,5.358178204,9.419556972,14233200000.0,342.9569852
5094,Germany,DEU,1977,3904679948.0,3.100718247,3.347218088,118000000000.0,36.69682104
5095,Seychelles,SYC,1998,-106275300.4,4.365853704,8.403398525,122000000.0,83.17316715
5097,Papua New Guinea,PNG,2001,286147590.5,6.913914169,-0.12128875800000001,1805000000.0,93.34558256
5099,Jamaica,JAM,1987,-124791566.7,10.82259458,7.850354827,706000000.0,59.14229882
5100,Grenada,GRD,1999,-55748148.15,1.111980268,6.908415677000001,36000000.0,49.37663345
5101,Dominica,DMA,2005,-76081115.56,-1.087062128,-0.088242377,41783000.0,55.92375
5102,Colombia,COL,2010,-8732161801.0,3.856258895,3.971800705,39713336400.0,27.94209493
5104,Antigua and Barbuda,ATG,2002,-82406382.96,0.701495132,1.02410076,39000000.0,53.89046673
5105,Antigua and Barbuda,ATG,1994,-6344444.444,3.245327063,6.676195162999999,44000000.0,65.48704118
5109,Zambia,ZMB,2004,-444734000.0,19.71682321,7.032395115,1575627000.0,59.92047029
5110,Saudi Arabia,SAU,2002,11873093333.0,5.956874285,-2.819174404,72453300000.0,55.24437205
5111,Mongolia,MNG,2014,-1934341990.0,7.448836598,7.885225482,5774330000.0,90.05837109
5112,Ethiopia,ETH,2011,-783057307.2,20.06187507,11.17829624,2875286000.0,36.84055106
5113,Russian Federation,RUS,1994,8941890000.0,307.29805689999995,-12.56975598,67540000000.0,29.88275956
5115,United States,USA,2001,-390000000000.0,2.278900887,0.975981834,729000000000.0,17.965652600000006
5116,Latvia,LVA,2006,-4519536921.0,12.40970913,11.88938537,6154808978.0,82.50846801
5118,Malaysia,MYS,1984,-1656823249.0,4.7926525380000005,7.7619253289999985,16590000000.0,90.32361081
5119,St. Kitts and Nevis,KNA,1993,-29288888.89,1.69801003,7.005372884,27000000.0,58.07526554
5120,Vanuatu,VUT,1998,5757525.699,8.157102494,4.301466021,34000000.0,48.41761092
5121,Philippines,PHL,2005,1990392913.0,5.828020679,4.777663462,41254683000.0,88.03794429999998
5123,Israel,ISR,1970,-617000000.0,23.20258501,7.307329667,778700000.0,40.56535932
5124,Antigua and Barbuda,ATG,2008,-359171367.4,4.380214716,-0.030133131,65456522.96,59.0601573
5126,El Salvador,SLV,1984,-53720000.0,3.0523608139999996,1.3369557440000002,717000000.0,46.26287461
5127,Sweden,SWE,2010,29195824932.0,0.990935406,5.988926547,159000000000.0,62.96253984
5129,Greece,GRC,1985,-3276000000.0,19.02595324,2.5095565580000003,4539000000.0,30.68326828
5130,Vanuatu,VUT,1991,-10260850.67,10.295426800000001,3.139321561,18000000.0,53.47593989
5131,Gabon,GAB,2005,1982970942.0,20.09446327,2.676211565,5065009000.0,68.23316651
5132,Croatia,HRV,2010,-894404541.5,0.831549729,-1.701249763,11805679021.0,53.41923363
5133,Sierra Leone,SLE,1988,-2840354.608,64.28824806,-7.08,106000000.0,24.83214735
5134,Tonga,TON,1977,-1982566.803,,,7044780.0,78.19027126
5135,Nicaragua,NIC,2016,-1133400000.0,4.084793575,4.702181079,4781830000.0,89.51832087
5136,Azerbaijan,AZE,2003,-2020854000.0,6.008614013,11.20000024,2591718144.0,71.71397469
5137,Poland,POL,1995,854000000.0,27.97830991,6.951856621,22895000000.0,36.54564484
5138,Kuwait,KWT,2015,8584241437.0,-25.95914401,0.593787366,54322087000.0,74.43798397
5139,Iceland,ISL,1994,115625098.3,2.603376966,3.608857933,1623000000.0,48.04691019
5140,Burundi,BDI,2008,-259356226.2,23.99094327,5.0481187830000005,57440000.0,28.55039701
5141,Liberia,LBR,2015,-859626470.9,1.043219076,0.0,265300000.0,95.99311701
5142,Sao Tome and Principe,STP,2010,-87575752.58,12.47832258,6.67198532,10930000.0,62.33450164
5143,Burundi,BDI,1993,-28115989.78,7.742645672999999,-6.239999999,68000000.0,28.12602041
5144,India,IND,2001,1410181566.0,3.215616018,4.823966264,43361000000.0,19.57406155
5145,Niger,NER,2014,-1305192726.0,-0.112766931,7.529034898,1446355794.0,44.19128315
5146,Bangladesh,BGD,1990,-397909576.6,6.532735292000001,5.6222581620000005,1671000000.0,16.7382204
5149,Vietnam,VNM,2013,7745000000.0,4.76065484,5.421882991,132000000000.0,154.2239737
5150,Myanmar,MMR,1984,-219973645.7,2.517888846,4.932728026,301000000.0,
5151,Switzerland,CHE,1989,7280896129.0,3.458460444,4.330794042,51525000000.0,54.29518195
5154,Finland,FIN,1992,-5115907405.0,0.929173826,-3.32462938,23981000000.0,40.12326474
5156,Sri Lanka,LKA,1990,-298300713.1,20.06327529,6.3999953110000005,1912000000.0,57.26698655
5157,Gabon,GAB,2003,765896007.6,-0.21712039600000002,2.247330012,3062095664.0,65.68766572
5159,Mexico,MEX,1995,-1576440000.0,31.58003385,-5.75868238,79542000000.0,44.78554249
5161,Saudi Arabia,SAU,2012,165000000000.0,4.015515357,5.411444902,388000000000.0,73.91470033
5162,Honduras,HND,2007,-1116158873.0,6.6255071679999995,6.188327167000001,5783590000.0,119.51691470000002
5163,Norway,NOR,1981,2136764595.0,12.87923385,1.5982656430000002,18218000000.0,53.25594582
5164,Myanmar,MMR,1978,-217956645.7,0.7973563990000001,6.517817022999999,241720000.0,
5165,"Bahamas, The",BHS,1998,-995400000.0,3.049312818,4.716473825,300000000.0,40.59008608
5166,Haiti,HTI,1981,-148800000.0,,,152000000.0,
5167,Tunisia,TUN,2007,-916917594.0,2.10726389,6.709620392000001,15165396000.0,88.06597093
5168,Lao PDR,LAO,1984,-121500000.0,,,44000000.0,11.72357758
5170,Dominican Republic,DOM,2016,-977600000.0,0.8068772129999999,6.645300183,9860300000.0,38.19843898
5171,"Venezuela, RB",VEN,1981,4000000000.0,12.86751197,-0.36281090299999996,20980000000.0,45.22660699
5172,Lithuania,LTU,2006,-3303073290.0,6.743987637,7.406444355,14141621787.0,110.91704170000001
5173,Saudi Arabia,SAU,1999,410986666.7,14.48832901,-3.7632852160000003,50761000000.0,48.70979519
5174,Mauritania,MRT,1982,-276566516.1,10.08595785,-2.3399241219999998,233000000.0,67.84727042
5175,Ethiopia,ETH,2009,-2190653761.0,24.14641529,8.802553202,1618166000.0,28.62785586
5176,Norway,NOR,1985,3030387093.0,5.198009248,5.553318027,19986000000.0,54.33154263
5177,Niger,NER,2005,-311510756.1,6.569691274,4.499999999,489000000.0,42.05413503
5179,Vietnam,VNM,2003,-1931000000.0,7.109602462000001,6.899063492000001,20149300000.0,114.7970033
5180,Italy,ITA,1987,-2568855667.0,6.009282961,3.1919606139999996,117000000000.0,30.18122963
5181,"Venezuela, RB",VEN,2004,15519000000.0,33.95372434,18.28660669,39668000000.0,50.1072523
5182,Haiti,HTI,1978,-44640000.01,,,155340000.0,
5183,Armenia,ARM,2013,-813035673.3,3.36682464,3.300000002,1479900000.0,53.56038606
5184,Nigeria,NGA,1982,-7281784833.0,4.829339537,-1.05318606,12185000000.0,54.95602132
5186,Lao PDR,LAO,2013,-436867364.8,6.473972084,8.026300226,2263940000.0,44.75612823
5187,Romania,ROU,1975,-135000000.0,,,5341450000.0,
5188,El Salvador,SLV,2006,-765560000.0,4.437434441000001,3.911948645,3706000000.0,61.28609702
5189,Syrian Arab Republic,SYR,1988,-150600000.0,28.61460767,13.26628909,1336000000.0,33.58216674
5192,Fiji,FJI,1990,-93996364.84,6.6794693689999995,5.800002719,497000000.0,93.56595455
5194,Hungary,HUN,1997,-1942943622.0,20.01162797,3.3401635869999997,19100000000.0,85.29254805
5195,Indonesia,IDN,1999,5782898397.0,14.16119599,0.791126082,51243000000.0,56.73032709
5196,Cabo Verde,CPV,1983,-13348523.07,10.56381811,9.520749752999999,3000000.0,64.99309947
5197,Sweden,SWE,1994,742624072.8,2.557735226,4.087601987,65822000000.0,53.64473614
5198,Costa Rica,CRI,2009,-560580957.6,9.827298047000001,-0.970548313,8783700000.0,66.02304029999999
5200,Cambodia,KHM,1995,-185700000.0,11.51550497,6.442902796,855000000.0,59.33966703
5201,Greece,GRC,2014,-3735734253.0,-1.832091216,0.739777123,36029717100.0,42.28665098
5202,Kazakhstan,KAZ,2005,-1036013058.0,17.87482725,9.699999999,27849000000.0,79.13006750000002
5205,Saudi Arabia,SAU,2001,9353446133.0,-1.6466775919999999,-1.210743863,68064000000.0,53.92004145
5206,Zambia,ZMB,2007,-174028007.3,12.97021073,8.352436244,4617454000.0,61.35348782
5207,Sierra Leone,SLE,1980,-164872858.5,-6.0087345370000005,4.8435037560000005,224000000.0,59.14494158
5208,Kenya,KEN,1986,-44990239.28,8.711723591,7.177555391,1200000000.0,38.85827821
5209,Ethiopia,ETH,1979,-91352657.05,,,417551000.0,
5210,Uruguay,URY,1984,-129100000.0,56.34960683,-1.14261745,934000000.0,35.27659438
5212,Malawi,MWI,1997,-276209986.4,20.83484034,3.792419099,537000000.0,49.48868698
5216,Guatemala,GTM,1981,-572700000.0,8.548108046,0.646858611,1226000000.0,33.85419574
5217,Malta,MLT,1978,72654932.51,4.154982038,11.16115819,342479000.0,115.6226168
5218,Bulgaria,BGR,1983,36000000.0,-0.645271728,3.430305913,12140000000.0,147.4914975
5219,Norway,NOR,1988,-3888621345.0,4.868534001,-0.255353834,22436000000.0,44.8045958
5220,Niger,NER,1996,-108782593.4,4.732785413,3.419093099,325000000.0,38.88778131
5221,China,CHN,2007,353000000000.0,7.805018466,14.23138804,1220000000000.0,61.27421987
5222,Norway,NOR,1986,-4521051471.0,-0.5508327439999999,4.042325837,18092000000.0,48.7881723
5223,Ukraine,UKR,2007,-5251000000.0,22.75260765,7.9000007660000025,49296100000.0,77.01433753
5224,Cameroon,CMR,2015,-1172803233.0,0.1791471,5.651463744,4190351000.0,33.09691962
5226,Singapore,SGP,1987,-108642835.1,0.560347844,10.75688114,28687000000.0,293.0762934
5227,Guatemala,GTM,2003,-1039185911.0,4.456033017,2.5307899480000002,4459400000.0,57.42526028
5228,Turkey,TUR,1986,-1465000000.0,36.00688555,7.0120311110000015,7457000000.0,24.51140603
5231,Slovak Republic,SVK,2006,-5450045500.0,2.9190351810000004,8.452887748,41861512839.0,123.0185237
5232,Antigua and Barbuda,ATG,1982,-41600000.0,11.27270034,-0.08400885,21000000.0,97.34178074
5234,Oman,OMN,1998,-3163600000.0,-13.35240113,2.642337974,5508000000.0,80.46645147
5235,Turkey,TUR,1987,-806000000.0,33.61222903,9.485538842,10190000000.0,27.93073404
5236,Denmark,DNK,1993,4831706294.0,0.57995235,0.010659428,37754000000.0,48.22983132
5238,Portugal,PRT,2013,3594889172.0,2.26704806,-1.130155764,62822981490.0,61.28170063
5239,Zambia,ZMB,1982,-560600000.0,6.138601293,-2.812782629,1024000000.0,55.69771646
5240,Uganda,UGA,2002,45248643.46,-3.169556342,8.732685764,467380000.0,24.60733757
5241,Myanmar,MMR,1983,-353341309.2,1.957338816,4.39109268,378000000.0,
5242,Tonga,TON,2006,-48169306.28,17.22945727,-0.8122221140000001,9540000.0,42.79661673
5243,Tonga,TON,2002,-3318958.789,8.57821145,3.4188766489999995,14545000.0,56.63657458
5245,France,FRA,1990,-9944228234.0,2.670432337,2.9140097010000003,217000000000.0,35.36609423
5246,Peru,PER,1992,-1886000000.0,68.45246607,-0.540509125,3484000000.0,20.60918556
5247,Netherlands,NLD,1999,15683650793.0,1.431847848,5.0516933680000005,219000000000.0,96.10062689
5248,Fiji,FJI,2012,-56960595.86,3.5765140680000003,1.4113138459999999,1220602000.0,87.44181793
5249,Indonesia,IDN,1983,-6338000000.0,18.61270035,4.192967368,21152000000.0,43.45846005
5250,Solomon Islands,SLB,1986,-2354292.277,,,66000000.0,65.48419619
5251,Malawi,MWI,1993,-165554553.2,28.17466666,9.691840268,320000000.0,41.82287996
5252,Libya,LBY,2001,3332000000.0,7.1849175339999976,-1.762878168,11014000000.0,45.18021366
5253,Comoros,COM,2009,-39227178.37,3.6298550260000004,1.9499999780000001,14957000.0,43.00541398
5254,"Korea, Rep.",KOR,1992,-2431700000.0,7.742931257,6.175505687,76632000000.0,45.25253453
5255,Dominica,DMA,2010,-80184677.04,0.296699463,0.672542759,36824000.0,52.7715917
5256,Malaysia,MYS,1996,-4461946169.0,3.6799604169999998,10.00270109,78327000000.0,155.41619709999995
5257,Greece,GRC,2016,-1964347385.0,-0.9563052209999999,-0.244314741,28168723270.0,39.98213464
5258,Mauritania,MRT,2014,-1473118227.0,-9.156199303,5.579543856,1935400000.0,84.98045089
5260,Peru,PER,1990,-1419000000.0,6261.239559000002,-4.982563536000001,3230000000.0,22.20338564
5261,Lesotho,LSO,2005,165736270.7,5.922842475,3.466122936,650573000.0,122.487702
5262,Gabon,GAB,1979,247647578.0,18.98301603,0.47440528,1848360000.0,78.54391958
5263,Sri Lanka,LKA,1998,-227660153.8,9.214160128,4.698423046,4809000000.0,67.83170888
5264,"Korea, Rep.",KOR,1985,-2079300000.0,3.993922066,7.749645999,30282000000.0,61.250726
5267,Sierra Leone,SLE,2014,-472729646.3,1.8019362630000002,4.552506312,1552022775.0,62.21539204
5269,Cabo Verde,CPV,2014,-168960587.7,-0.146774218,0.611212683,80606000.0,45.86405666
5270,Angola,AGO,1991,-579600000.0,169.90553300000005,-1.1999999890000002,3410000000.0,39.25367385
5271,Azerbaijan,AZE,2015,-222495000.0,-8.854969178,1.099999809,15586052000.0,47.78140705
5272,"Egypt, Arab Rep.",EGY,2000,-971000000.0,4.932875392,5.3679976719999996,5275989139.0,19.88645595
5273,Malta,MLT,1980,38792604.43,12.3925681,7.049711215,483000000.0,113.65798600000001
5274,Switzerland,CHE,1992,13370612197.0,2.124635025,-0.043733008,65678000000.0,48.34218351
5275,Greece,GRC,2006,-29565324184.0,3.4950426119999998,5.65243372,20749165192.0,30.86811345
5278,Kiribati,KIR,2015,79005053.24,2.866666768,10.29597305,11000000.0,74.49426434
5279,Namibia,NAM,2001,10539837.94,11.25937435,1.177948858,1179000000.0,76.85836590000002
5280,Philippines,PHL,1994,-2950000000.0,9.991314597,4.387623341,13304000000.0,56.09004106
5281,Hungary,HUN,1989,-588084499.9,,,9670000000.0,
5282,Honduras,HND,1988,-110771878.2,6.4820635520000005,4.609852686,842000000.0,44.882283
5284,Angola,AGO,1988,-469000000.0,-5.303030286,5.599999981,2516000000.0,58.16448000000001
5285,St. Vincent and the Grenadines,VCT,1985,3700000.0,1.586827669,6.177908467999999,63000000.0,97.49954607
5286,Indonesia,IDN,1985,-1923000000.0,6.191363691,2.4621435640000002,18590000000.0,31.77184202
5289,Syrian Arab Republic,SYR,2009,-1029525248.0,,,10855120000.0,
5290,Aruba,ABW,1988,-44301675.98,,,84469273.74,
5291,"Gambia, The",GMB,1985,7687684.3089999985,39.41911044,-0.8122646609999999,43000000.0,60.25034416
5292,Pakistan,PAK,2006,-6747000000.0,19.05220125,6.177542036,16930100000.0,34.06208415
5293,Sierra Leone,SLE,1993,-57768973.74,26.73632213,1.374549379,118000000.0,34.46874979
5294,Dominica,DMA,2000,-59818518.52,24.96793007,0.375310954,53000000.0,59.848892299999996
5295,Fiji,FJI,2003,-52508335.18,7.873831983,0.9999984679999999,668000000.0,80.87443694
5296,Ecuador,ECU,1976,-9600000.0,9.493713596000001,7.3971876189999985,1257500000.0,24.37140836
5297,Algeria,DZA,2005,21180000000.0,16.11681869,5.9077912679999995,46002400000.0,64.30284802
5298,Myanmar,MMR,1985,-205473782.2,1.567250834,2.8510002389999998,303000000.0,
5299,"Bahamas, The",BHS,2013,-1493926000.0,0.16416972300000002,-0.567137727,954900000.0,38.59438804
5300,Bolivia,BOL,2006,1317472317.0,13.66367976,4.797008824,3951545000.0,59.96642907
5301,Aruba,ABW,1999,-435513966.5,-1.019211522,4.514062033,1389441341.0,196.3642377
5303,Lao PDR,LAO,2012,-412677415.2,7.528859305,8.026098434,2270670000.0,52.25794362
5305,Portugal,PRT,1990,-181400582.0,13.14465051,3.950523332,16417000000.0,52.94607328
5306,St. Lucia,LCA,1994,-48377777.78,2.734424167,1.5942965409999998,106000000.0,68.16603549999999
5307,Saudi Arabia,SAU,2005,90060286890.0,20.14963959,5.573850121,181000000000.0,73.12001037
5308,Cyprus,CYP,1986,-18913694.53,4.150668939,3.70395029,451000000.0,55.74726721
5311,Antigua and Barbuda,ATG,2015,92810678.61,2.4587683019999997,4.0602189630000005,66261988.82,38.58929244
5312,Nigeria,NGA,1981,-6473930833.0,18.45903822,-13.12788049,17845000000.0,63.39918646
5313,Madagascar,MDG,2000,-260476541.2,7.233168831,4.760065099,824000000.0,49.54262863
5314,Togo,TGO,1976,-24569942.9,14.21001411,-2.05152259,104965000.0,46.88467198
5315,Norway,NOR,2011,66453557988.0,6.751051007999999,0.9719348790000001,160000000000.0,50.35634123
5317,Benin,BEN,2013,-673175481.3,1.396757931,7.193096519,1981884058.0,54.51722004
5319,"Bahamas, The",BHS,1984,-100300000.0,3.171435469,14.17114862,1554000000.0,186.8600265
5320,Bahrain,BHR,2012,2222074468.0,3.010651418,3.7322515210000002,19768085000.0,106.0124165
5321,Brazil,BRA,1994,-1153000000.0,2302.8407780000002,5.334551702,43545000000.0,14.25197816
5322,South Africa,ZAF,1987,5104704864.0,14.47899904,2.100735221,21219000000.0,33.97664088
5324,Netherlands,NLD,2010,61820416313.0,0.8479691840000001,1.4026621769999998,574000000000.0,130.40089170000002
5325,Lao PDR,LAO,1996,-265100000.0,13.72521226,6.928323725,323000000.0,54.06497205
5326,Armenia,ARM,2003,-173510013.1,4.561098399,14.04079505,685600000.0,70.00560351
5329,Nicaragua,NIC,2004,-687400000.0,9.050902456000001,5.31217052,755560000.0,51.20878394
5330,Guinea-Bissau,GNB,2007,-30650191.86,4.383673914,3.205047637,107036000.0,39.52494457
5331,Thailand,THA,2012,-1698328450.0,1.909543592,7.242967294,229000000000.0,120.28893229999998
5332,Senegal,SEN,1974,-65599060.27,16.76119508,4.200775526,391143000.0,53.591574699999995
5333,Sweden,SWE,1986,32367359.17,6.322723174,2.691323192,37263000000.0,47.14775349
5334,Spain,ESP,1991,-19797681591.0,6.9351394829999995,2.546000568,60177000000.0,26.66493921
5337,Bulgaria,BGR,1990,-1710000000.0,26.18800066,-9.117377097,5030000000.0,49.09827145
5340,Sudan,SDN,2014,-3545466635.0,33.89517414,2.679411813,4453700000.0,16.6338841
5341,"Gambia, The",GMB,1981,-43629434.1,1.5635268740000001,3.32189401,27000000.0,69.93823857
5342,Honduras,HND,1975,-112100000.0,6.384800922999999,2.130681763,295000000.0,61.83941281
5343,Switzerland,CHE,1979,-245380319.0,,,26537700000.0,
5344,Solomon Islands,SLB,2011,-18772240.16,10.75493157,12.92847503,418242081.7,100.0308755
5346,Trinidad and Tobago,TTO,2013,5410333319.0,0.43048077700000004,2.653918424,18744800000.0,118.67798049999999
5348,Brazil,BRA,2001,-23214529000.0,8.225085445,1.389867166,58223000000.0,20.89187429
5350,Sweden,SWE,1974,-529347832.3,9.45814685,3.19819563,15939400000.0,50.12385703
5352,Morocco,MAR,1975,-503888044.2,0.9313159590000001,7.558221561,1543140000.0,45.75181346
5353,Kenya,KEN,1988,-471288266.8,6.4556242820000005,6.20318382,1071000000.0,36.45554935
5354,Cabo Verde,CPV,1993,-23929894.63,49.35408686,8.708311376000001,4000000.0,32.21745463
5356,Italy,ITA,1980,-10568983428.0,20.81579471,3.43001638,78104000000.0,37.59755668
5357,Bangladesh,BGD,1979,-415947091.7,12.56450599,4.801634601,658682000.0,16.49189069
5358,Mali,MLI,1984,-119004935.9,9.25199785,-0.287011156,132000000.0,33.33517155
5359,Norway,NOR,1991,5026770749.0,2.211703307,3.0846742430000003,34107000000.0,48.96840337
5360,Israel,ISR,1971,-545000000.0,20.74807806,5.146351836,957600000.0,49.49918021
5362,Senegal,SEN,2014,-1347835449.0,-1.034815166,4.0750833260000014,2750172137.0,60.45887845
5363,Jordan,JOR,1988,-293726235.5,4.684429432,-1.852106645,1019000000.0,59.75596656
5364,Bolivia,BOL,2000,-446349904.0,5.195404569,2.507810809,1230000000.0,36.43762657
5365,Kazakhstan,KAZ,2001,-1389516440.0,10.15643264,13.5,8639000000.0,68.09555483
5366,"Korea, Rep.",KOR,2000,10444300000.0,1.086839359,8.924426034,172000000000.0,59.24650536
5367,Denmark,DNK,2012,20460990723.0,2.375180441,0.226468476,105000000000.0,60.33769407
5368,Israel,ISR,2013,8580000000.0,2.24832586,4.111155206,66607200000.0,48.36708746
5371,"Bahamas, The",BHS,1976,68100000.07,2.38966527,5.185184972,2992000000.0,952.6553495999999
5372,Slovenia,SVN,2016,2336722924.0,0.895670078,3.14835549,32921641180.0,141.9619607
5373,Croatia,HRV,1999,-1502446735.0,3.744122575,-0.935499992,4303000000.0,51.74681726
5375,Senegal,SEN,2013,-1549692215.0,-2.319833795,3.4554716510000003,2660988556.0,62.03713827
5376,Israel,ISR,2008,2469600000.0,2.4271062430000003,2.988395449,61337485000.0,59.76328441
5377,Burundi,BDI,2014,-393212867.9,8.303402297,4.660918184,132000000.0,29.13234554
5379,Pakistan,PAK,2012,-2342000000.0,5.968574381,3.50703342,24567320000.0,30.60469376
5380,Germany,DEU,2006,171000000000.0,0.304045355,3.700159572,1110000000000.0,67.10496316
5381,South Africa,ZAF,2005,-8015417923.0,5.449047625,5.277111735,51625700000.0,44.215226799999996
5383,Dominican Republic,DOM,2011,-4358700000.0,8.029831761,3.1019173110000002,8492100000.0,44.85209856
5385,Barbados,BRB,1994,140132597.0,3.0751766610000004,1.99999827,182000000.0,37.04744968
5386,Cambodia,KHM,2009,-741414916.6,2.504384662,0.086696959,4196210000.0,96.393086
5388,Myanmar,MMR,2005,581822509.2,19.1635299,13.56895002,3776450000.0,47.4229839
5390,Zimbabwe,ZWE,1989,16912627.77,0.79293287,5.199766444,1541000000.0,38.18340312
5391,Guinea-Bissau,GNB,2013,-52508821.22,-0.932163448,3.255918812,152821633.9,32.08057354
